Source,Year,EspnId,Owner,Name,Position,Start,End,Salary
xml/oldDynastyData.xml,2008,2898,,Drew Bennett,,2008,2010,1
xml/oldDynastyData.xml,2008,8487,,Vernand Morcency,,2008,2010,1
xml/oldDynastyData.xml,2008,10507,,Brandon Jackson,,2008,2010,1
xml/oldDynastyData.xml,2008,1432,,Ahman Green,,2008,2010,1
xml/oldDynastyData.xml,2008,2767,,Chris Taylor,,2008,2010,1
xml/oldDynastyData.xml,2008,10471,,Robert Meachem,,2008,2010,4
xml/oldDynastyData.xml,2008,2571,,Deuce McAllister,,2008,2008,6
xml/oldDynastyData.xml,2008,9631,,LenDale White,,2008,2010,15
xml/oldDynastyData.xml,2008,11383,,Tim Hightower,,2008,2010,1
xml/oldDynastyData.xml,2008,10537,,Garrett Wolfe,,2008,2010,1
xml/oldDynastyData.xml,2008,9597,,Jay Cutler,,2008,2010,100
xml/oldDynastyData.xml,2008,11238,,Darren McFadden,,2008,2010,178
xml/oldDynastyData.xml,2008,10467,,Dwayne Bowe,,2008,2008,102
xml/oldDynastyData.xml,2008,5528,,Larry Fitzgerald,,2008,2010,138
xml/oldDynastyData.xml,2008,4461,,Andre Johnson,,2008,2010,148
xml/oldDynastyData.xml,2008,4527,,Jason Witten,,2008,2010,127
xml/oldDynastyData.xml,2008,8426,,DeMarcus Ware,,2008,2010,35
xml/oldDynastyData.xml,2008,1445,,Greg Ellis,,2008,2008,3
xml/oldDynastyData.xml,2008,11256,,Felix Jones,,2008,2009,44
xml/oldDynastyData.xml,2008,11278,,Matt Forte,,2008,2009,12
xml/oldDynastyData.xml,2008,8423,,Antrel Rolle,,2008,2009,2
xml/oldDynastyData.xml,2008,10476,,Anthony Gonzalez,,2008,2009,20
xml/oldDynastyData.xml,2008,5682,,D.J. Hackett,,2008,2008,8
xml/oldDynastyData.xml,2008,1755,,Edgerrin James,,2008,2008,24
xml/oldDynastyData.xml,2008,10488,,Sidney Rice,,2008,2008,9
xml/oldDynastyData.xml,2008,2138,,Thomas Jones,,2008,2008,22
xml/oldDynastyData.xml,2008,8627,,Derek Anderson,,2008,2008,71
xml/oldDynastyData.xml,2008,10456,,Marshawn Lynch,,2008,2009,176
xml/oldDynastyData.xml,2008,9646,,Maurice Jones-Drew,,2008,2010,135
xml/oldDynastyData.xml,2008,2584,,Chad Johnson,,2008,2010,97
xml/oldDynastyData.xml,2008,9838,,Marques Colston,,2008,2010,117
xml/oldDynastyData.xml,2008,4482,,Dallas Clark,,2008,2010,43
xml/oldDynastyData.xml,2008,2140,,Brian Urlacher,,2008,2008,15
xml/oldDynastyData.xml,2008,11283,,DeSean Jackson,,2008,2010,15
xml/oldDynastyData.xml,2008,11252,,Joe Flacco,,2008,2010,4
xml/oldDynastyData.xml,2008,4512,,Anquan Boldin,,2008,2010,10
xml/oldDynastyData.xml,2008,11276,,Eddie Royal,,2008,2010,12
xml/oldDynastyData.xml,2008,9703,,Leon Washington,,2008,2009,35
xml/oldDynastyData.xml,2008,9665,,Jerious Norwood,,2008,2010,7
xml/oldDynastyData.xml,2008,2299,,Marc Bulger,,2008,2010,15
xml/oldDynastyData.xml,2008,4532,,Kevin Curtis,,2008,2010,10
xml/oldDynastyData.xml,2008,11247,,Jonathan Stewart,,2008,2010,24
xml/oldDynastyData.xml,2008,5606,,Chris Cooley,,2008,2010,22
xml/oldDynastyData.xml,2008,5568,,Julius Jones,,2008,2009,22
xml/oldDynastyData.xml,2008,10447,,Calvin Johnson,,2008,2010,30
xml/oldDynastyData.xml,2008,9824,,T.J. Rushing,,2008,2008,1
xml/oldDynastyData.xml,2008,10836,,Darius Walker,,2008,2010,1
xml/oldDynastyData.xml,2008,8480,,Oshiomogho Atogwe,,2008,2010,1
xml/oldDynastyData.xml,2008,3575,,Andre Davis,,2008,2009,5
xml/oldDynastyData.xml,2008,9835,,Ben Obomanu,,2008,2010,3
xml/oldDynastyData.xml,2008,4514,,Osi Umenyiora,,2008,2008,8
xml/oldDynastyData.xml,2008,9589,,Vince Young,,2008,2010,10
xml/oldDynastyData.xml,2008,8560,,Trent Cole,,2008,2008,10
xml/oldDynastyData.xml,2008,1756,,Ricky Williams,,2008,2010,1
xml/oldDynastyData.xml,2008,9689,,Brad Smith,,2008,2010,1
xml/oldDynastyData.xml,2008,10585,,Steve Breaston,,2008,2008,9
xml/oldDynastyData.xml,2008,9270,,Josh Cribbs,,2008,2010,5
xml/oldDynastyData.xml,2008,8449,,Reggie Brown,,2008,2010,4
xml/oldDynastyData.xml,2008,2555,,Andre Carter,,2008,2008,2
xml/oldDynastyData.xml,2008,1440,,Phil Dawson,,2008,2008,1
xml/oldDynastyData.xml,2008,3784,,Chester Taylor,,2008,2008,3
xml/oldDynastyData.xml,2008,11315,,Early Doucet,,2008,2010,4
xml/oldDynastyData.xml,2008,1245,,Jason Taylor,,2008,2008,15
xml/oldDynastyData.xml,2008,10458,,Darrelle Revis,,2008,2010,2
xml/oldDynastyData.xml,2008,5584,,Sean Jones,,2008,2010,2
xml/oldDynastyData.xml,2008,10621,,Nick Folk,,2008,2008,7
xml/oldDynastyData.xml,2008,9285,,Chris Carr,,2008,2008,7
xml/oldDynastyData.xml,2008,939,,Marvin Harrison,,2008,2009,8
xml/oldDynastyData.xml,2008,9619,,DeMeco Ryans,,2008,2008,30
xml/oldDynastyData.xml,2008,10896,,Selvin Young,,2008,2010,7
xml/newDynastyData.xml,2008,4459,,Carson Palmer,QB,2008,2010,100
xml/newDynastyData.xml,2008,8479,,Frank Gore,RB,2008,2010,175
xml/newDynastyData.xml,2008,2553,,LaDainian Tomlinson,RB,2008,2008,370
xml/newDynastyData.xml,2008,2564,,Santana Moss,WR,2008,2008,41
xml/newDynastyData.xml,2008,5531,,Kellen Winslow,TE,2008,2010,60
xml/newDynastyData.xml,2008,5651,,Jared Allen,DL,2008,2008,21
xml/newDynastyData.xml,2008,1097,,Adam Vinatieri,K,2008,2008,2
xml/newDynastyData.xml,2008,10536,,Trent Edwards,QB,2008,2008,3
xml/newDynastyData.xml,2008,2844,,Kenny Watson,RB,2008,2010,1
xml/newDynastyData.xml,2008,5534,,Reggie Williams,WR,2008,2008,1
xml/newDynastyData.xml,2008,1263,,Derrick Mason,WR,2008,2008,1
xml/newDynastyData.xml,2008,3734,,Ronald Curry,WR,2008,2008,2
xml/newDynastyData.xml,2008,9684,,Owen Daniels,TE,2008,2010,3
xml/newDynastyData.xml,2008,3601,,Will Witherspoon,LB,2008,2008,1
xml/newDynastyData.xml,2008,8488,,Justin Tuck,DL,2008,2008,3
xml/newDynastyData.xml,2008,9354,,Robbie Gould,K,2008,2008,1
xml/newDynastyData.xml,2008,4554,,Justin Fargas,RB,2008,2008,1
xml/newDynastyData.xml,2008,1430,,Fred Taylor,RB,2008,2008,2
xml/newDynastyData.xml,2008,9613,,DeAngelo Williams,RB,2008,2008,3
xml/newDynastyData.xml,2008,4433,,James Harrison,LB,2008,2008,1
xml/newDynastyData.xml,2008,8498,,Ellis Hobbs,DB,2008,2010,15
xml/newDynastyData.xml,2008,5741,,Patrick Crayton,WR,2008,2009,7
xml/newDynastyData.xml,2008,9605,,Antonio Cromartie,DB,2008,2008,5
xml/newDynastyData.xml,2008,3530,,Julius Peppers,DL,2008,2008,4
xml/newDynastyData.xml,2008,8440,,Jason Campbell,QB,2008,2009,8
xml/newDynastyData.xml,2008,2649,,Rudi Johnson,RB,2008,2008,16
xml/newDynastyData.xml,2008,2578,,Reggie Wayne,WR,2008,2009,115
xml/newDynastyData.xml,2008,5549,,Steven Jackson,RB,2008,2008,331
xml/newDynastyData.xml,2008,10453,,"Ted Ginn, Jr.",WR,2008,2009,70
xml/newDynastyData.xml,2008,8418,,Braylon Edwards,WR,2008,2008,161
xml/newDynastyData.xml,2008,5590,,Nate Kaeding,K,2008,2010,1
xml/newDynastyData.xml,2008,4569,,Terrence McGee,DB,2008,2008,76
xml/newDynastyData.xml,2008,5526,,Eli Manning,QB,2008,2010,22
xml/newDynastyData.xml,2008,9643,,Devin Hester,WR,2008,2009,60
xml/newDynastyData.xml,2008,10455,,Patrick Willis,LB,2008,2008,17
xml/newDynastyData.xml,2008,3504,,Shayne Graham,K,2008,2010,1
xml/newDynastyData.xml,2008,10713,,Pierre Thomas,RB,2008,2010,1
xml/newDynastyData.xml,2008,11289,,Ray Rice,RB,2008,2010,1
xml/newDynastyData.xml,2008,5603,,Bernard Berrian,WR,2008,2010,3
xml/newDynastyData.xml,2008,11268,,Devin Thomas,WR,2008,2010,3
xml/newDynastyData.xml,2008,8439,,Aaron Rodgers,QB,2008,2010,6
xml/newDynastyData.xml,2008,11298,,Kevin Smith,RB,2008,2010,6
xml/newDynastyData.xml,2008,9588,,Reggie Bush,RB,2008,2010,22
xml/newDynastyData.xml,2008,9705,,Brandon Marshall,WR,2008,2010,21
xml/newDynastyData.xml,2008,10491,,David Harris,LB,2008,2008,13
xml/newDynastyData.xml,2008,8537,,Kerry Rhodes,DB,2008,2010,7
xml/newDynastyData.xml,2008,11236,,Chris Long,DL,2008,2010,4
xml/newDynastyData.xml,2008,1428,,Peyton Manning,QB,2008,2009,161
xml/newDynastyData.xml,2008,9616,,Joseph Addai,RB,2008,2008,360
xml/newDynastyData.xml,2008,2136,,Jamal Lewis,RB,2008,2008,173
xml/newDynastyData.xml,2008,5941,,Wes Welker,WR,2008,2008,100
xml/newDynastyData.xml,2008,2209,,Laveranues Coles,WR,2008,2008,75
xml/newDynastyData.xml,2008,11257,,Rashard Mendenhall,RB,2008,2010,55
xml/newDynastyData.xml,2008,3636,,David Garrard,QB,2008,2010,15
xml/newDynastyData.xml,2008,4481,,Willis McGahee,RB,2008,2010,41
xml/newDynastyData.xml,2008,1257,,Mike Vrabel,LB,2008,2008,2
xml/newDynastyData.xml,2008,5529,,Philip Rivers,QB,2008,2008,38
xml/newDynastyData.xml,2008,8417,,Ronnie Brown,RB,2008,2008,87
xml/newDynastyData.xml,2008,2330,,Tom Brady,QB,2008,2008,255
xml/newDynastyData.xml,2008,4485,,Larry Johnson,RB,2008,2008,125
xml/newDynastyData.xml,2008,2139,,Plaxico Burress,WR,2008,2010,62
xml/newDynastyData.xml,2008,751,,Joey Galloway,WR,2008,2008,45
xml/newDynastyData.xml,2008,9647,,Tony Scheffler,TE,2008,2010,26
xml/newDynastyData.xml,2008,10495,,Steve Smith (NYG),WR,2008,2010,20
xml/newDynastyData.xml,2008,2149,,Chad Pennington,QB,2008,2008,25
xml/newDynastyData.xml,2008,1575,,Matt Hasselbeck,QB,2008,2008,58
xml/newDynastyData.xml,2008,10452,,Adrian Peterson,RB,2008,2008,401
xml/newDynastyData.xml,2008,9607,,Laurence Maroney,RB,2008,2008,105
xml/newDynastyData.xml,2008,5532,,Roy Williams,WR,2008,2009,100
xml/newDynastyData.xml,2008,5538,,Lee Evans,WR,2008,2010,59
xml/newDynastyData.xml,2008,1231,,Tony Gonzalez,TE,2008,2008,42
xml/newDynastyData.xml,2008,8459,,Lofa Tatupu,LB,2008,2010,12
xml/newDynastyData.xml,2008,9587,,Mario Williams,DL,2008,2008,31
xml/newDynastyData.xml,2008,9704,,Stephen Gostkowski,K,2008,2008,3
xml/newDynastyData.xml,2008,11275,,James Hardy,WR,2008,2010,11
xml/newDynastyData.xml,2008,937,,Bobby Engram,WR,2008,2008,13
xml/newDynastyData.xml,2008,4526,,Lance Briggs,LB,2008,2008,3
xml/newDynastyData.xml,2008,11493,,Anthony Alridge,RB,2008,2010,7
xml/newDynastyData.xml,2008,11237,,Matt Ryan,QB,2008,2010,9
xml/newDynastyData.xml,2008,11307,,Jamaal Charles,RB,2008,2010,3
xml/newDynastyData.xml,2008,11323,,Steve Slaton,RB,2008,2010,6
xml/newDynastyData.xml,2008,2600,,Chris Chambers,WR,2008,2010,3
xml/newDynastyData.xml,2008,9611,,Santonio Holmes,WR,2008,2010,47
xml/newDynastyData.xml,2008,5557,,Benjamin Watson,TE,2008,2008,5
xml/newDynastyData.xml,2008,8427,,Shawne Merriman,DL,2008,2010,2
xml/newDynastyData.xml,2008,3684,,Aaron Kampman,DL,2008,2010,1
xml/newDynastyData.xml,2008,4469,,Marcus Trufant,DB,2008,2010,1
xml/newDynastyData.xml,2008,2569,,Nate Clements,DB,2008,2010,3
xml/newDynastyData.xml,2008,8524,,Brandon Jacobs,RB,2008,2010,44
xml/newDynastyData.xml,2008,1753,,Donovan McNabb,QB,2008,2008,21
xml/newDynastyData.xml,2008,5209,,Tony Romo,QB,2008,2008,220
xml/newDynastyData.xml,2008,3579,,Clinton Portis,RB,2008,2008,180
xml/newDynastyData.xml,2008,5679,,Michael Turner,RB,2008,2009,115
xml/newDynastyData.xml,2008,1056,,Terrell Owens,WR,2008,2009,156
xml/newDynastyData.xml,2008,2622,,Steve Smith (CAR),WR,2008,2010,120
xml/newDynastyData.xml,2008,3542,,Jeremy Shockey,TE,2008,2008,43
xml/newDynastyData.xml,2008,9638,,Greg Jennings,WR,2008,2010,32
xml/newDynastyData.xml,2008,10469,,Jon Beason,LB,2008,2010,1
xml/newDynastyData.xml,2008,11267,,Donnie Avery,WR,2008,2010,1
xml/newDynastyData.xml,2008,10466,,Brady Quinn,QB,2008,2010,1
xml/newDynastyData.xml,2008,8475,,Vincent Jackson,WR,2008,2010,2
xml/newDynastyData.xml,2008,2612,,Adrian Wilson,DB,2008,2008,2
xml/newDynastyData.xml,2008,4519,,L.J. Smith,TE,2008,2010,1
xml/newDynastyData.xml,2008,5551,,Chris Perry,RB,2008,2010,1
xml/newDynastyData.xml,2008,11258,,Chris Johnson,RB,2008,2010,5
xml/newDynastyData.xml,2008,5633,,Jerricho Cotchery,WR,2008,2010,32
xml/newDynastyData.xml,2008,4950,,Earnest Graham,RB,2008,2008,25
xml/newDynastyData.xml,2008,2580,,Drew Brees,QB,2008,2008,100
xml/newDynastyData.xml,2008,5880,,Willie Parker,RB,2008,2008,120
xml/newDynastyData.xml,2008,2753,,T.J. Houshmandzadeh,WR,2008,2008,99
xml/newDynastyData.xml,2008,1433,,Randy Moss,WR,2008,2008,211
xml/newDynastyData.xml,2008,8444,,Heath Miller,TE,2008,2008,45
xml/newDynastyData.xml,2008,10636,,Mason Crosby,K,2008,2008,4
xml/newDynastyData.xml,2008,3619,,Brian Westbrook,RB,2008,2008,320
xml/newDynastyData.xml,2008,2161,,Keith Bulluck,LB,2008,2008,2
xml/newDynastyData.xml,2008,2868,,Adewale Ogunleye,DL,2008,2008,3
xml/newDynastyData.xml,2008,1775,,Antoine Winfield,DB,2008,2008,3
xml/newDynastyData.xml,2008,1693,,Jake Delhomme,QB,2008,2008,7
xml/newDynastyData.xml,2008,3541,,Donte' Stallworth,WR,2008,2008,6
xml/newDynastyData.xml,2008,10475,,Greg Olsen,TE,2008,2008,4
xml/newDynastyData.xml,2008,1966,,Donald Driver,WR,2008,2010,7
xml/newDynastyData.xml,2008,1494,,Hines Ward,WR,2008,2010,9
xml/newDynastyData.xml,2008,1782,,Patrick Kerney,DL,2008,2008,3
xml/newDynastyData.xml,2008,10446,,JaMarcus Russell,QB,2008,2008,60
xml/newDynastyData.xml,2008,9475,,Ryan Grant,RB,2008,2008,201
xml/newDynastyData.xml,2008,8523,,Marion Barber,RB,2008,2010,185
xml/newDynastyData.xml,2008,1757,,Torry Holt,WR,2008,2008,92
xml/newDynastyData.xml,2008,5362,,Antonio Gates,TE,2008,2010,130
xml/newDynastyData.xml,2008,2579,,Todd Heap,TE,2008,2008,20
xml/newDynastyData.xml,2008,5536,,Ben Roethlisberger,QB,2008,2008,120
xml/newDynastyData.xml,2008,112,,Brett Favre,QB,2008,2009,30
xml/newDynastyData.xml,2008,5615,,Matt Schaub,QB,2008,2010,35
xml/newDynastyData.xml,2008,8442,,Roddy White,WR,2008,2009,50
xml/newDynastyData.xml,2008,10522,,James Jones,WR,2008,2008,18
xml/newDynastyData.xml,2008,4474,,Troy Polamalu,DB,2008,2008,1
xml/newDynastyData.xml,2008,4680,,Josh Brown,K,2008,2008,1
xml/newDynastyData.xml,2008,4475,,Bryant Johnson,WR,2008,2010,1
xml/newDynastyData.xml,2008,5645,,Ernest Wilford,WR,2008,2010,1
xml/newDynastyData.xml,2008,11287,,Limas Sweed,WR,2008,2010,3
xml/newDynastyData.xml,2008,2898,,Drew Bennett,WR,2008,2010,1
xml/newDynastyData.xml,2008,8487,,Vernand Morcency,RB,2008,2010,1
xml/newDynastyData.xml,2008,10507,,Brandon Jackson,RB,2008,2010,1
xml/newDynastyData.xml,2008,1432,,Ahman Green,RB,2008,2010,1
xml/newDynastyData.xml,2008,2767,,Chris Taylor,RB,2008,2010,1
xml/newDynastyData.xml,2008,10471,,Robert Meachem,WR,2008,2010,4
xml/newDynastyData.xml,2008,2571,,Deuce McAllister,RB,2008,2008,6
xml/newDynastyData.xml,2008,9631,,LenDale White,RB,2008,2010,15
xml/newDynastyData.xml,2008,11383,,Tim Hightower,RB,2008,2010,1
xml/newDynastyData.xml,2008,10537,,Garrett Wolfe,RB,2008,2010,1
xml/newDynastyData.xml,2008,9597,,Jay Cutler,QB,2008,2010,100
xml/newDynastyData.xml,2008,11238,,Darren McFadden,RB,2008,2010,178
xml/newDynastyData.xml,2008,10467,,Dwayne Bowe,WR,2008,2008,102
xml/newDynastyData.xml,2008,5528,,Larry Fitzgerald,WR,2008,2010,138
xml/newDynastyData.xml,2008,4461,,Andre Johnson,WR,2008,2010,148
xml/newDynastyData.xml,2008,4527,,Jason Witten,TE,2008,2010,127
xml/newDynastyData.xml,2008,8426,,DeMarcus Ware,DL/LB,2008,2010,35
xml/newDynastyData.xml,2008,1445,,Greg Ellis,DL,2008,2008,3
xml/newDynastyData.xml,2008,11256,,Felix Jones,RB,2008,2009,44
xml/newDynastyData.xml,2008,11278,,Matt Forte,RB,2008,2009,12
xml/newDynastyData.xml,2008,8423,,Antrel Rolle,DB,2008,2009,2
xml/newDynastyData.xml,2008,10476,,Anthony Gonzalez,WR,2008,2009,20
xml/newDynastyData.xml,2008,5682,,D.J. Hackett,WR,2008,2008,8
xml/newDynastyData.xml,2008,1755,,Edgerrin James,RB,2008,2008,24
xml/newDynastyData.xml,2008,10488,,Sidney Rice,WR,2008,2008,9
xml/newDynastyData.xml,2008,2138,,Thomas Jones,RB,2008,2008,22
xml/newDynastyData.xml,2008,8627,,Derek Anderson,QB,2008,2008,71
xml/newDynastyData.xml,2008,10456,,Marshawn Lynch,RB,2008,2009,176
xml/newDynastyData.xml,2008,9646,,Maurice Jones-Drew,RB,2008,2010,135
xml/newDynastyData.xml,2008,2584,,Chad Johnson,WR,2008,2010,97
xml/newDynastyData.xml,2008,9838,,Marques Colston,WR,2008,2010,117
xml/newDynastyData.xml,2008,4482,,Dallas Clark,TE,2008,2010,43
xml/newDynastyData.xml,2008,11283,,DeSean Jackson,WR,2008,2010,15
xml/newDynastyData.xml,2008,11252,,Joe Flacco,QB,2008,2010,4
xml/newDynastyData.xml,2008,4512,,Anquan Boldin,WR,2008,2010,10
xml/newDynastyData.xml,2008,11276,,Eddie Royal,WR,2008,2010,12
xml/newDynastyData.xml,2008,9703,,Leon Washington,RB,2008,2009,35
xml/newDynastyData.xml,2008,9665,,Jerious Norwood,RB,2008,2010,7
xml/newDynastyData.xml,2008,2299,,Marc Bulger,QB,2008,2010,15
xml/newDynastyData.xml,2008,4532,,Kevin Curtis,WR,2008,2010,10
xml/newDynastyData.xml,2008,11247,,Jonathan Stewart,RB,2008,2010,24
xml/newDynastyData.xml,2008,5606,,Chris Cooley,TE,2008,2010,22
xml/newDynastyData.xml,2008,5568,,Julius Jones,RB,2008,2009,22
xml/newDynastyData.xml,2008,10447,,Calvin Johnson,WR,2008,2010,30
xml/newDynastyData.xml,2008,9824,,T.J. Rushing,DB,2008,2008,1
xml/newDynastyData.xml,2008,10836,,Darius Walker,RB,2008,2010,1
xml/newDynastyData.xml,2008,8480,,Oshiomogho Atogwe,DB,2008,2010,1
xml/newDynastyData.xml,2008,3575,,Andre Davis,WR,2008,2009,5
xml/newDynastyData.xml,2008,9835,,Ben Obomanu,WR,2008,2010,3
xml/newDynastyData.xml,2008,4514,,Osi Umenyiora,DL,2008,2008,8
xml/newDynastyData.xml,2008,9589,,Vince Young,QB,2008,2010,10
xml/newDynastyData.xml,2008,8560,,Trent Cole,DL/LB,2008,2008,10
xml/newDynastyData.xml,2008,1756,,Ricky Williams,RB,2008,2010,1
xml/newDynastyData.xml,2008,9689,,Brad Smith,WR,2008,2010,1
xml/newDynastyData.xml,2008,10585,,Steve Breaston,WR,2008,2008,9
xml/newDynastyData.xml,2008,9270,,Josh Cribbs,WR,2008,2010,5
xml/newDynastyData.xml,2008,8449,,Reggie Brown,WR,2008,2010,4
xml/newDynastyData.xml,2008,2555,,Andre Carter,DL,2008,2008,2
xml/newDynastyData.xml,2008,1440,,Phil Dawson,K,2008,2008,1
xml/newDynastyData.xml,2008,3784,,Chester Taylor,RB,2008,2008,3
xml/newDynastyData.xml,2008,11315,,Early Doucet,WR,2008,2010,4
xml/newDynastyData.xml,2008,1245,,Jason Taylor,DL,2008,2008,15
xml/newDynastyData.xml,2008,10458,,Darrelle Revis,DB,2008,2010,2
xml/newDynastyData.xml,2008,5584,,Sean Jones,DB,2008,2010,2
xml/newDynastyData.xml,2008,10621,,Nick Folk,K,2008,2008,7
xml/newDynastyData.xml,2008,9285,,Chris Carr,DB,2008,2008,7
xml/newDynastyData.xml,2008,939,,Marvin Harrison,WR,2008,2009,8
xml/newDynastyData.xml,2008,9619,,DeMeco Ryans,LB,2008,2008,30
xml/newDynastyData.xml,2008,10896,,Selvin Young,RB,2008,2010,7
xml/newDynastyData.xml,2008,4487,,Nick Barnett,LB,2008,2008,3
xml/newDynastyData.xml,2008,2594,,Aaron Schobel,DL,2008,2010,2
xml/newDynastyData.xml,2008,1758,,Champ Bailey,DB,2008,2008,4
xml/newDynastyData.xml,2008,2140,,Brian Urlacher,LB,2008,2008,15
xml/newDynastyData.xml,2008,2583,,Alge Crumpler,TE,2008,2008,15
xml/newDynastyData.xml,2008,5961,,Ben Utecht,TE,2008,2010,3
xml/newDynastyData.xml,2008,9592,,Vernon Davis,TE,2008,2010,5
xml/newDynastyData.xml,2008,11291,,Chad Henne,QB,2008,2010,5
xml/newDynastyData.xml,2008,4529,,Nate Burleson,WR,2008,2009,105
xml/newDynastyData.xml,2008,9596,,Matt Leinart,QB,2008,2010,18
xml/newDynastyData.xml,2008,10518,,Yamon Figurs,WR,2008,2010,1
xml/backupDynastyData.xml,2008,4459,Patrick,Carson Palmer,,2008,2010,100
xml/backupDynastyData.xml,2008,8479,Patrick,Frank Gore,,2008,2010,175
xml/backupDynastyData.xml,2008,2553,Patrick,LaDainian Tomlinson,,2008,2008,370
xml/backupDynastyData.xml,2008,2564,Patrick,Santana Moss,,2008,2008,41
xml/backupDynastyData.xml,2008,5531,Patrick,Kellen Winslow,,2008,2010,60
xml/backupDynastyData.xml,2008,5651,Patrick,Jared Allen,,2008,2008,21
xml/backupDynastyData.xml,2008,1097,Patrick,Adam Vinatieri,,2008,2008,2
xml/backupDynastyData.xml,2008,10536,Patrick,Trent Edwards,,2008,2008,3
xml/backupDynastyData.xml,2008,2844,Patrick,Kenny Watson,,2008,2010,1
xml/backupDynastyData.xml,2008,5534,Patrick,Reggie Williams,,2008,2008,1
xml/backupDynastyData.xml,2008,1263,Patrick,Derrick Mason,,2008,2008,1
xml/backupDynastyData.xml,2008,3734,Patrick,Ronald Curry,,2008,2008,2
xml/backupDynastyData.xml,2008,9684,Patrick,Owen Daniels,,2008,2010,3
xml/backupDynastyData.xml,2008,3601,Patrick,Will Witherspoon,,2008,2008,1
xml/backupDynastyData.xml,2008,8488,Patrick,Justin Tuck,,2008,2008,3
xml/backupDynastyData.xml,2008,9824,Patrick,T.J. Rushing,,2008,2008,1
xml/backupDynastyData.xml,2008,9354,Patrick,Robbie Gould,,2008,2008,1
xml/backupDynastyData.xml,2008,4554,Patrick,Justin Fargas,,2008,2008,1
xml/backupDynastyData.xml,2008,1430,Patrick,Fred Taylor,,2008,2008,2
xml/backupDynastyData.xml,2008,9613,Patrick,DeAngelo Williams,,2008,2008,3
xml/backupDynastyData.xml,2008,4433,Patrick,James Harrison,,2008,2008,1
xml/backupDynastyData.xml,2008,8498,Patrick,Ellis Hobbs,,2008,2010,15
xml/backupDynastyData.xml,2008,5741,Patrick,Patrick Crayton,,2008,2009,7
xml/backupDynastyData.xml,2008,9605,Patrick,Antonio Cromartie,,2008,2008,5
xml/backupDynastyData.xml,2008,3530,Patrick,Julius Peppers,,2008,2008,4
xml/backupDynastyData.xml,2008,8440,Patrick,Jason Campbell,,2008,2009,8
xml/backupDynastyData.xml,2008,2649,Patrick,Rudi Johnson,,2008,2008,16
xml/backupDynastyData.xml,2008,2578,Patrick,Reggie Wayne,,2008,2009,115
xml/backupDynastyData.xml,2008,9596,Four-Toed Creed,Matt Leinart,,2008,2010,18
xml/backupDynastyData.xml,2008,5549,Four-Toed Creed,Steven Jackson,,2008,2008,331
xml/backupDynastyData.xml,2008,10453,Four-Toed Creed,"Ted Ginn, Jr.",,2008,2009,70
xml/backupDynastyData.xml,2008,4529,Four-Toed Creed,Nate Burleson,,2008,2009,105
xml/backupDynastyData.xml,2008,8418,Four-Toed Creed,Braylon Edwards,,2008,2008,161
xml/backupDynastyData.xml,2008,8480,Four-Toed Creed,Oshiomoogho Atogwe,,2008,2010,1
xml/backupDynastyData.xml,2008,5590,Four-Toed Creed,Nate Kaeding,,2008,2010,1
xml/backupDynastyData.xml,2008,4569,Four-Toed Creed,Terrence McGee,,2008,2008,76
xml/backupDynastyData.xml,2008,5526,Four-Toed Creed,Eli Manning,,2008,2010,22
xml/backupDynastyData.xml,2008,9643,Four-Toed Creed,Devin Hester,,2008,2009,60
xml/backupDynastyData.xml,2008,9592,Four-Toed Creed,Vernon Davis,,2008,2010,5
xml/backupDynastyData.xml,2008,10455,Four-Toed Creed,Patrick Willis,,2008,2008,17
xml/backupDynastyData.xml,2008,4514,Four-Toed Creed,Osi Umenyiora,,2008,2008,8
xml/backupDynastyData.xml,2008,3504,Four-Toed Creed,Shayne Graham,,2008,2010,1
xml/backupDynastyData.xml,2008,10713,Four-Toed Creed,Pierre Thomas,,2008,2010,1
xml/backupDynastyData.xml,2008,11289,Four-Toed Creed,Ray Rice,,2008,2010,1
xml/backupDynastyData.xml,2008,5603,Four-Toed Creed,Bernard Berrian,,2008,2010,3
xml/backupDynastyData.xml,2008,11268,Four-Toed Creed,Devin Thomas,,2008,2010,3
xml/backupDynastyData.xml,2008,1756,Four-Toed Creed,Ricky Williams,,2008,2010,1
xml/backupDynastyData.xml,2008,9835,Four-Toed Creed,Ben Obomanu,,2008,2010,3
xml/backupDynastyData.xml,2008,11291,Four-Toed Creed,Chad Henne,,2008,2010,5
xml/backupDynastyData.xml,2008,5961,Four-Toed Creed,Ben Utecht,,2008,2010,3
xml/backupDynastyData.xml,2008,8439,Four-Toed Creed,Aaron Rodgers,,2008,2010,6
xml/backupDynastyData.xml,2008,11298,Four-Toed Creed,Kevin Smith,,2008,2010,6
xml/backupDynastyData.xml,2008,9588,Four-Toed Creed,Reggie Bush,,2008,2010,22
xml/backupDynastyData.xml,2008,10458,Four-Toed Creed,Darrelle Revis,,2008,2010,2
xml/backupDynastyData.xml,2008,9705,Four-Toed Creed,Brandon Marshall,,2008,2010,21
xml/backupDynastyData.xml,2008,10491,Four-Toed Creed,David Harris,,2008,2008,13
xml/backupDynastyData.xml,2008,8537,Four-Toed Creed,Kerry Rhodes,,2008,2010,7
xml/backupDynastyData.xml,2008,11236,Four-Toed Creed,Chris Long,,2008,2010,4
xml/backupDynastyData.xml,2008,1428,Upper East Siders,Peyton Manning,,2008,2009,161
